147912340702800 269640819084556 0 0 0 0 0 0 0 0 0 0 0 0 0 0
147911434719878 296030832751932 362941916381184 0 0 0 0 0 0 0 0 0 0 0 0 0
174249077808208 296030832751932 362950944234009 162944681046676 111092653434124 224956845185240 449789134746033 390753493909504 0 0 0 0 0 0 0 0
148265599420102 437110122005669 309594582237723 213950410404644 120413703110656 0 0 0 0 0 0 0 0 0 0 0
147912340595712 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
147912340693638 348599427643593 311656172327241 146179523752758 119212807318917 97688172419840 0 0 0 0 0 0 0 0 0 0
148015852583590 181012420928845 28695782390090 249057412133844 527765581332480 0 0 0 0 0 0 0 0 0 0 0
148186620282588 436273006087609 309553593843712 0 0 0 0 0 0 0 0 0 0 0 0 0
172100689765970 343047627866112 0 0 0 0 0 0 0 0 0 0 0 0 0 0
148186618840774 177075689196740 0 0 0 0 0 0 0 0 0 0 0 0 0 0
147913412101830 437114068339980 0 0 0 0 0 0 0 0 0 0 0 0 0 0
148264524482264 181011626370316 354160340451867 213941829500928 0 0 0 0 0 0 0 0 0 0 0 0
147911434719878 177075612105893 134248901712497 165146160150070 111093295238252 238425861818968 449239378932145 390499756353606 90762637657702 0 0 0 0 0 0 0
147912342130810 348154163363840 0 0 0 0 0 0 0 0 0 0 0 0 0 0
147911434719878 216659844178188 362950934784632 0 0 0 0 0 0 0 0 0 0 0 0 0
147912707589730 437110113677477 311278183281177 144950626235190 119212954379846 219902325555200 0 0 0 0 0 0 0 0 0 0
174249445718686 182024028332301 388450150914913 165159581716480 0 0 0 0 0 0 0 0 0 0 0 0
147912340689030 181474257079564 538869314961898 266721297597397 111230130202537 501377302265856 0 0 0 0 0 0 0 0 0 0
218127544010340 436100456031628 452015697893795 59606465455667 112699941847040 0 0 0 0 0 0 0 0 0 0 0
147912342275664 295377987174400 0 0 0 0 0 0 0 0 0 0 0 0 0 0
148186618840656 295380147867021 311278183848328 0 0 0 0 0 0 0 0 0 0 0 0 0
147912337160838 177077418822853 311278178564427 59592983065382 119212807415084 238372966629376 0 0 0 0 0 0 0 0 0 0
218125560071836 182023416033445 309246656409931 55543435793970 290741455447304 240837275418624 0 0 0 0 0 0 0 0 0 0
148265599420102 436098324014476 355251933354387 59606403659458 330287421424940 224850127880192 0 0 0 0 0 0 0 0 0 0
147758124524230 221609802435980 440904162738176 0 0 0 0 0 0 0 0 0 0 0 0 0
147911434719942 217211755924876 431008558088192 0 0 0 0 0 0 0 0 0 0 0 0 0
147911734494854 295549796420877 28183208008001 515613310334003 112735998731848 229595199621647 184256809107456 0 0 0 0 0 0 0 0 0
218134150043730 436098324014476 354160340572555 253120523678486 112446680171812 0 0 0 0 0 0 0 0 0 0 0
147758124519582 181473663296780 354563678374520 0 0 0 0 0 0 0 0 0 0 0 0 0
148264528041984 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
147913412101830 437110793145741 311271472758784 0 0 0 0 0 0 0 0 0 0 0 0 0
148015419137536 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
174574897907398 437110720471285 133358373306368 0 0 0 0 0 0 0 0 0 0 0 0 0
148186618836700 318263730959676 363781351992089 303280290791424 0 0 0 0 0 0 0 0 0 0 0 0
147911434719878 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
174300617416326 177075616785676 433728538120987 253107627001074 331831015401030 211106232532992 0 0 0 0 0 0 0 0 0 0
174574897877138 182027368336525 124567391144520 0 0 0 0 0 0 0 0 0 0 0 0 0
174574897907398 177080170286476 433316061411658 253107358807602 295134688734597 91852427741775 184168197652480 0 0 0 0 0 0 0 0 0
147912340702720 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
218127544010438 436253719789568 0 0 0 0 0 0 0 0 0 0 0 0 0 0
172375941760710 221609789328781 311278183324441 323476300759040 0 0 0 0 0 0 0 0 0 0 0 0
148281108126918 221794813126028 353950289812338 147155016996082 330292216987648 0 0 0 0 0 0 0 0 0 0 0
218127544010340 437303060040905 309546882957312 0 0 0 0 0 0 0 0 0 0 0 0 0
148015852583590 181012420928845 28695782390090 249057411084948 111241367153772 222173743175896 449150499946496 0 0 0 0 0 0 0 0 0
147912340702854 436255088020877 309546882957312 0 0 0 0 0 0 0 0 0 0 0 0 0
148265599420102 437114068372681 311278209538448 0 0 0 0 0 0 0 0 0 0 0 0 0
147912340689018 295377987174400 0 0 0 0 0 0 0 0 0 0 0 0 0 0
147911434719878 177075680747788 362941916381184 0 0 0 0 0 0 0 0 0 0 0 0 0
148265599420102 177080170286241 30104685724187 213950357845696 0 0 0 0 0 0 0 0 0 0 0 0
174574897907398 436100456031544 353950289750648 0 0 0 0 0 0 0 0 0 0 0 0 0
147912340702854 295824679832576 0 0 0 0 0 0 0 0 0 0 0 0 0 0
147911433952850 348601232461117 27770897386009 163776540431602 325867758682112 0 0 0 0 0 0 0 0 0 0 0
147912340719202 436098306521484 355636605516106 249057412133376 0 0 0 0 0 0 0 0 0 0 0 0
147911733184082 295360823364769 30104669086026 56161839863026 327553080910953 433588971034840 444353368658983 390547338650467 218142777697280 0 0 0 0 0 0 0
218127544016070 436248418189312 0 0 0 0 0 0 0 0 0 0 0 0 0 0
147912340702854 295810638020608 0 0 0 0 0 0 0 0 0 0 0 0 0 0
148186618840796 437110717546496 0 0 0 0 0 0 0 0 0 0 0 0 0 0
147911801865862 177281839187105 54194321103386 56228977062531 468276667246694 84184753294544 459190423529364 355315083061571 173997715095552 0 0 0 0 0 0 0
147912877590114 437114081479877 134248898656586 250903399497728 0 0 0 0 0 0 0 0 0 0 0 0
147912743342202 348154562912501 133360783071232 0 0 0 0 0 0 0 0 0 0 0 0 0
147911735936646 295360824919205 27771682810392 0 0 0 0 0 0 0 0 0 0 0 0 0
147757726065862 437114081429772 431008558088192 0 0 0 0 0 0 0 0 0 0 0 0 0
147911434719824 295380147604877 309248270211865 299067162755072 0 0 0 0 0 0 0 0 0 0 0 0
174249077939334 176975144881348 354154841721369 144950626149154 0 0 0 0 0 0 0 0 0 0 0 0
148265599420102 437110115181964 431008558088192 0 0 0 0 0 0 0 0 0 0 0 0 0
146118115772102 437110793145741 311271472758784 0 0 0 0 0 0 0 0 0 0 0 0 0
147911669611142 207859237257216 0 0 0 0 0 0 0 0 0 0 0 0 0 0
148186618840774 436098306521284 0 0 0 0 0 0 0 0 0 0 0 0 0 0
148264527234640 296527311253504 0 0 0 0 0 0 0 0 0 0 0 0 0 0
172375874651846 436272267890061 309553593843712 0 0 0 0 0 0 0 0 0 0 0 0 0
148186618840774 436098306510020 0 0 0 0 0 0 0 0 0 0 0 0 0 0
174574932903622 217400734497164 434794840195072 0 0 0 0 0 0 0 0 0 0 0 0 0
148013162954752 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
147912338329734 295822869439756 362947317233994 250905611268756 501816054374400 0 0 0 0 0 0 0 0 0 0 0
147912337160862 181470958190592 0 0 0 0 0 0 0 0 0 0 0 0 0 0
154783688603356 318263730959676 363781351992089 303280290791424 0 0 0 0 0 0 0 0 0 0 0 0
172375876093660 436272990621069 309553615477146 268497803604628 111093173741161 501377302265856 0 0 0 0 0 0 0 0 0 0
174574897907398 436099111816388 0 0 0 0 0 0 0 0 0 0 0 0 0 0
147912340702854 347445674377216 0 0 0 0 0 0 0 0 0 0 0 0 0 0
147912340702854 474989023199232 0 0 0 0 0 0 0 0 0 0 0 0 0 0
147860801092230 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
147912342275664 269640815869952 0 0 0 0 0 0 0 0 0 0 0 0 0 0
174574931461830 216659844205964 434416899850240 0 0 0 0 0 0 0 0 0 0 0 0 0
172100689763922 295827423625216 0 0 0 0 0 0 0 0 0 0 0 0 0 0
148015852583590 181012420928829 309560222499355 213950348432022 119186020728832 0 0 0 0 0 0 0 0 0 0 0
148186618840774 177080170286476 431008558088192 0 0 0 0 0 0 0 0 0 0 0 0 0
148050851060956 436100453692732 364426002778649 145352741368468 105553116266496 0 0 0 0 0 0 0 0 0 0 0
148186618840774 177284449367356 362024858653467 59606403658390 112447242135148 238425862622416 444965886394368 0 0 0 0 0 0 0 0 0
147912340702854 269638046842880 0 0 0 0 0 0 0 0 0 0 0 0 0 0
147912340708998 176975144914117 311278178562379 59592939667456 0 0 0 0 0 0 0 0 0 0 0 0
174155662280390 177075689196940 433694021601817 144950626235190 119181211413613 449479279378432 0 0 0 0 0 0 0 0 0 0
147911434719866 295824676162721 27805250937370 263882790666240 0 0 0 0 0 0 0 0 0 0 0 0
148265599420102 436100469146789 309594582358811 56230630522880 0 0 0 0 0 0 0 0 0 0 0 0
174249077808208 296030832751932 362950944234010 57391839347668 533436633302565 81470372239576 476851312308633 390753497080627 0 0 0 0 0 0 0 0
147912706259614 181373180575744 0 0 0 0 0 0 0 0 0 0 0 0 0 0
147912706262662 177075679202469 309560191687449 147567343362691 468276654761256 222176683364746 179309097787047 326818271854592 0 0 0 0 0 0 0 0
148265599420102 436098324014476 354160340572554 60198261620736 0 0 0 0 0 0 0 0 0 0 0 0
147912340689030 181011618794657 124562280368666 268497814983636 532163627843584 0 0 0 0 0 0 0 0 0 0 0
147911433952850 295549803498705 28115293825561 303689395139220 114797599590501 88839533154508 450943917228032 0 0 0 0 0 0 0 0 0
147961623347200 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
147911736723024 295377997722940 362947320318282 55546586870835 79613208799717 91881330398154 177678770503680 0 0 0 0 0 0 0 0 0
174249077808208 296030832751932 362950944234010 55612084049138 325889397499173 27267016743128 476746012006833 390753497068288 0 0 0 0 0 0 0 0
147911735936646 176975144881420 354151347394890 56152402427904 0 0 0 0 0 0 0 0 0 0 0 0
174249077808262 176975144892684 353950289762697 145359721738884 111224224219136 0 0 0 0 0 0 0 0 0 0 0
147912340702800 269640815938829 26388279066624 0 0 0 0 0 0 0 0 0 0 0 0 0
147912338329734 295822867905701 125454013593931 56239211296310 112442243809280 0 0 0 0 0 0 0 0 0 0 0
147912337163858 295820167479296 0 0 0 0 0 0 0 0 0 0 0 0 0 0
147912747541190 437110122056900 362947320301890 55612124968499 119212931310857 519848225986776 476746012006784 0 0 0 0 0 0 0 0 0
148186618840774 437110728871308 354151384160659 59606465655590 112595417694208 0 0 0 0 0 0 0 0 0 0 0
148264528004764 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
147912745046138 365744937045157 135349638207810 60209371448374 427900820400237 281474976710656 0 0 0 0 0 0 0 0 0 0
147911734494854 295360425403660 538870388759065 338869232088115 146271103379048 229595211764682 177646852898816 0 0 0 0 0 0 0 0 0
218127544016092 436248418189312 0 0 0 0 0 0 0 0 0 0 0 0 0 0
148265599420102 177080170286241 30104685724187 213950357569536 0 0 0 0 0 0 0 0 0 0 0 0
147757718347346 295824676921612 362950935845402 56360778765363 181455475468390 444000042094794 177715464872346 355430895399747 134717628350464 0 0 0 0 0 0 0
172375874651846 437110720692224 0 0 0 0 0 0 0 0 0 0 0 0 0 0
147912340702854 295824674321724 363363260956672 0 0 0 0 0 0 0 0 0 0 0 0 0
148015419904122 348155294059681 27806042024569 163776541635350 111086731553900 238372040212480 0 0 0 0 0 0 0 0 0 0
148006826441374 181683773345165 311278183283225 145352769404928 0 0 0 0 0 0 0 0 0 0 0 0
147912337163858 296524542115840 0 0 0 0 0 0 0 0 0 0 0 0 0 0
174574897907398 221609802435980 443212841877504 0 0 0 0 0 0 0 0 0 0 0 0 0
147911434719902 436255087960460 354160340572953 303700402168614 506209374070343 373603380629706 162871948443648 0 0 0 0 0 0 0 0 0
147912340702790 294669116243968 0 0 0 0 0 0 0 0 0 0 0 0 0 0
147912340702854 295822533853184 0 0 0 0 0 0 0 0 0 0 0 0 0 0
148186618840774 437110717657088 0 0 0 0 0 0 0 0 0 0 0 0 0 0
147911434719902 295360818121728 0 0 0 0 0 0 0 0 0 0 0 0 0 0
172375874651846 177629324158284 353950289707498 266726917158454 111092637133926 140737488355328 0 0 0 0 0 0 0 0 0 0
148007190265856 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
147911266926592 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
147912745046138 365744940190988 363364734343490 55202721182486 119212931311136 0 0 0 0 0 0 0 0 0 0 0
147912711491706 365744940190885 134248898632217 144950626153522 290705539147872 0 0 0 0 0 0 0 0 0 0 0
147860801092254 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
174250151556828 318263749348553 408034164753131 56157267820544 0 0 0 0 0 0 0 0 0 0 0 0
174574931461830 217400734485900 434416899850240 0 0 0 0 0 0 0 0 0 0 0 0 0
154783688607430 437110699982848 0 0 0 0 0 0 0 0 0 0 0 0 0 0
147912340723712 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
147912743342202 348154545307648 0 0 0 0 0 0 0 0 0 0 0 0 0 0
147912340689030 181011608833024 0 0 0 0 0 0 0 0 0 0 0 0 0 0
148186618840656 295380145212581 309246659598730 52776558133248 0 0 0 0 0 0 0 0 0 0 0 0
147911734494854 295360824919205 27771682767385 163771968389120 0 0 0 0 0 0 0 0 0 0 0 0
147912340708998 176975144881421 28699409390106 55541794772212 114797637009408 0 0 0 0 0 0 0 0 0 0 0
148265599420102 436100469146789 309594582358338 60209371689762 0 0 0 0 0 0 0 0 0 0 0 0
148186618840774 485489229168640 0 0 0 0 0 0 0 0 0 0 0 0 0 0
147911433946706 295515443754252 354151361495530 266718325768192 0 0 0 0 0 0 0 0 0 0 0 0
147912745046138 365744940190988 363500708501899 59606403659458 330319058173952 0 0 0 0 0 0 0 0 0 0 0
148016491316934 177629321837836 364048046180889 391645790110772 537000963335464 222186456290256 450394557879329 326895383298856 174077279510098 436358167188797 29116013943577 390807664197632 0 0 0 0
218127543985350 437114068896977 311278209444635 59606403789446 112309844723301 97638783385600 0 0 0 0 0 0 0 0 0 0
148186618840774 177629324196000 539281628756298 249055841260500 527765581332480 0 0 0 0 0 0 0 0 0 0 0
218127536260324 182027383785869 311278209436049 0 0 0 0 0 0 0 0 0 0 0 0 0
148006826441374 181683773345165 311270279604762 249057412133526 112287624986624 0 0 0 0 0 0 0 0 0 0 0
148016491448028 436255826229645 309561673121792 0 0 0 0 0 0 0 0 0 0 0 0 0
148186685949660 436305202842821 28696979904915 253120512144164 111083589544396 225180974579712 0 0 0 0 0 0 0 0 0 0
147912745046138 365744940190988 363367546712857 145370727768710 499337870510181 88785563942912 0 0 0 0 0 0 0 0 0 0
147911433946706 295721584558080 0 0 0 0 0 0 0 0 0 0 0 0 0 0
147911434719866 295824681378108 362023217666538 52776558133248 0 0 0 0 0 0 0 0 0 0 0 0
148015852583590 181012420928829 309560222619970 338866849612850 330292111867904 0 0 0 0 0 0 0 0 0 0 0
174300015789702 295823455813632 0 0 0 0 0 0 0 0 0 0 0 0 0 0
174249077808262 176975144892684 353950289762697 145352769680340 105553116266496 0 0 0 0 0 0 0 0 0 0 0
147911801865862 295515436682509 28115293782649 162951934972708 111224191215720 225465713295360 0 0 0 0 0 0 0 0 0 0
174300616236626 295361623428257 133359158327626 58213986729984 0 0 0 0 0 0 0 0 0 0 0 0
148186618840774 177629324158348 443219604871961 316659348799488 0 0 0 0 0 0 0 0 0 0 0 0
147912713986780 436098324014521 309248149504537 162945000738816 0 0 0 0 0 0 0 0 0 0 0 0
172100689765970 344751749303693 311271446544384 0 0 0 0 0 0 0 0 0 0 0 0 0
147912340689018 348154562939904 0 0 0 0 0 0 0 0 0 0 0 0 0 0
147911433952850 295360818094348 362941916381184 0 0 0 0 0 0 0 0 0 0 0 0 0
174574897907398 177080170286476 431008558088192 0 0 0 0 0 0 0 0 0 0 0 0 0
174249077802630 295824676618240 0 0 0 0 0 0 0 0 0 0 0 0 0 0
148186618840774 436099044707524 0 0 0 0 0 0 0 0 0 0 0 0 0 0
148264524482264 181011626370316 310543315369984 0 0 0 0 0 0 0 0 0 0 0 0 0
148007901513436 484478967713165 311270290590026 55544170841186 326302295197609 503957714688768 0 0 0 0 0 0 0 0 0 0
147912340702854 295824674321724 362941916381184 0 0 0 0 0 0 0 0 0 0 0 0 0
147912706262662 182024031276193 30104691611970 250905617404978 331803940356096 0 0 0 0 0 0 0 0 0 0 0
147912743342202 348156705738125 309248135994137 299067162755072 0 0 0 0 0 0 0 0 0 0 0 0
148265599420102 436098324014476 354160340572552 0 0 0 0 0 0 0 0 0 0 0 0 0
148186687397062 229854720363681 309560222620443 56161911084595 84028435230085 97688373468044 450799767388160 0 0 0 0 0 0 0 0 0
174574897907398 437110720692224 0 0 0 0 0 0 0 0 0 0 0 0 0 0
147912707589730 485492593102021 124528706066753 515613343823414 119218836489828 0 0 0 0 0 0 0 0 0 0 0
148049770840064 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
148186618840774 437110717401088 0 0 0 0 0 0 0 0 0 0 0 0 0 0
147912743342202 348155283505152 0 0 0 0 0 0 0 0 0 0 0 0 0 0
147911433952850 348600158719245 28184004401642 55543365645075 466641301776869 88857786468880 444896756474273 337774534804264 147688802631680 0 0 0 0 0 0 0
147911434719878 177281839177996 362941916381184 0 0 0 0 0 0 0 0 0 0 0 0 0
218127544010340 437114081479881 309546882957312 0 0 0 0 0 0 0 0 0 0 0 0 0
147912713986758 437114081428480 0 0 0 0 0 0 0 0 0 0 0 0 0 0
174249077808262 176975144881313 124834453592467 59606465655586 330293394041964 238373906153472 0 0 0 0 0 0 0 0 0 0
148186618815686 437114081429900 354151378295579 59593849189942 119187697968736 0 0 0 0 0 0 0 0 0 0 0
147912745046138 365744940190988 363500685892123 213944720700035 468276734217324 238425861820620 174442244210688 0 0 0 0 0 0 0 0 0
148016491316934 436100469146789 27775982574363 55546614027830 112447216486509 292788203358800 481586092965888 0 0 0 0 0 0 0 0 0
154783688607430 436098507836613 27770897386098 55541794772198 112478422108269 292851440257624 444347486351769 77103252897792 0 0 0 0 0 0 0 0
174249077808208 296030832751932 362950944233802 55541794772018 292221608070246 168057118447820 304227997036977 390752685260800 0 0 0 0 0 0 0 0
148005924000390 176975144892812 434423511728667 213950410199040 0 0 0 0 0 0 0 0 0 0 0 0
174299713821794 437303062873252 355252097981209 145558961795874 330293394041964 238374199754752 0 0 0 0 0 0 0 0 0 0
147911433952850 348601232454972 362948782618954 55543392846899 79613265323944 229566259120720 455892014765089 326843557758505 147680811714182 225198232386828 354151358429440 0 0 0 0 0
147912340702436 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
146118115772102 177063393070241 21514751252874 43018392436736 0 0 0 0 0 0 0 0 0 0 0 0
147911434719878 295360425403660 0 0 0 0 0 0 0 0 0 0 0 0 0 0
147912877559930 348155294059788 362948528314906 57393949966336 0 0 0 0 0 0 0 0 0 0 0 0
148016491316934 436098324014477 309546882957312 0 0 0 0 0 0 0 0 0 0 0 0 0
147911733184082 295360823364769 21514733982026 56161839863026 327553080910953 433588971034840 476724855937457 390753497068329 218132799029248 0 0 0 0 0 0 0
147912337163858 295513631821045 27806042024569 163707820954866 327415660784096 0 0 0 0 0 0 0 0 0 0 0
148015852583590 181012420928829 309560222619970 249055841260500 533453813081388 224575249973248 0 0 0 0 0 0 0 0 0 0
161380758374086 436272267890061 309553593843712 0 0 0 0 0 0 0 0 0 0 0 0 0
174300616236626 295361623428257 133359158327626 58205396795392 0 0 0 0 0 0 0 0 0 0 0 0
147912868757504 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
148264528007302 475697922441216 0 0 0 0 0 0 0 0 0 0 0 0 0 0
148005924000390 176975144893836 434423480850763 253863004415542 119212930908160 0 0 0 0 0 0 0 0 0 0 0
172100689763922 436255088020877 309557486157824 0 0 0 0 0 0 0 0 0 0 0 0 0
148186618840774 437110720471285 133358373306368 0 0 0 0 0 0 0 0 0 0 0 0 0
174249077808262 176975144892684 353950289762697 145352501138482 325889374365792 0 0 0 0 0 0 0 0 0 0 0
147913412101830 437114068339712 0 0 0 0 0 0 0 0 0 0 0 0 0 0
147912340702854 295827415236608 0 0 0 0 0 0 0 0 0 0 0 0 0 0
174249077808262 176975144892684 353950289762697 145359721739312 0 0 0 0 0 0 0 0 0 0 0 0
147680416654022 437114081428645 309594582358811 56212531970048 0 0 0 0 0 0 0 0 0 0 0 0
148264524482264 181473660219557 30099130810368 0 0 0 0 0 0 0 0 0 0 0 0 0
147912707589730 437110116781221 311270273796889 304445309310194 330293394041965 449479279378432 0 0 0 0 0 0 0 0 0 0
148186618840774 221605843013004 452015697894169 337698618544128 0 0 0 0 0 0 0 0 0 0 0 0
147912340708998 176975144914117 311278209538442 55541794772212 114797637271552 0 0 0 0 0 0 0 0 0 0 0
